日期,开盘,最高,最低,收盘,成交量,持仓量,合约
2019-12-26,4005.0,4036.0,4003.6,4034.6,67695,0.0,IF2003
2019-12-27,4038.8,4083.0,4028.0,4028.0,88617,0.0,IF2003
2019-12-30,4027.6,4106.2,4014.2,4090.8,89233,0.0,IF2003
2019-12-31,4090.0,4116.2,4077.4,4109.4,63615,0.0,IF2003
2020-01-02,4131.2,4190.6,4131.2,4160.4,81815,0.0,IF2003
2020-01-03,4171.2,4175.2,4145.2,4151.8,59449,0.0,IF2003
2020-01-06,4133.2,4184.8,4103.4,4132.6,84030,0.0,IF2003
2020-01-07,4147.6,4173.8,4140.2,4162.4,67920,0.0,IF2003
2020-01-08,4137.0,4160.2,4105.2,4125.6,78425,0.0,IF2003
2020-01-09,4153.0,4174.6,4145.2,4166.4,67568,0.0,IF2003
2020-01-10,4182.0,4188.6,4151.6,4165.0,58591,0.0,IF2003
2020-01-13,4173.4,4212.6,4149.6,4210.8,67535,0.0,IF2003
2020-01-14,4221.2,4235.0,4193.8,4198.8,53659,0.0,IF2003
2020-01-15,4190.0,4204.2,4155.6,4163.2,55203,0.0,IF2003
2020-01-16,4169.4,4173.2,4142.0,4157.4,40645,0.0,IF2003
2020-01-17,4169.0,4183.4,4144.4,4151.6,19173,0.0,IF2003
2020-01-20,4186.0,4206.2,4166.2,4202.2,53915,0.0,IF2003
2020-01-21,4176.2,4179.0,4117.6,4123.4,63514,0.0,IF2003
2020-01-22,4105.6,4155.0,4048.0,4136.4,77951,0.0,IF2003
2020-01-23,4093.0,4106.0,3961.8,3994.2,79898,0.0,IF2003
2020-02-03,3673.0,3746.0,3591.2,3591.2,87300,0.0,IF2003
2020-02-04,3660.0,3782.2,3659.8,3766.8,87830,0.0,IF2003
2020-02-05,3787.6,3849.6,3766.0,3800.4,84416,0.0,IF2003
2020-02-06,3815.0,3917.4,3789.0,3891.8,92820,0.0,IF2003
2020-02-07,3870.2,3896.6,3843.6,3892.8,75548,0.0,IF2003
2020-02-10,3865.8,3915.0,3855.8,3891.4,74000,0.0,IF2003
2020-02-11,3918.6,3956.0,3909.0,3935.6,72619,0.0,IF2003
2020-02-12,3924.2,3971.6,3921.2,3966.4,62759,0.0,IF2003
2020-02-13,3962.6,3986.8,3938.4,3953.0,64289,0.0,IF2003
2020-02-14,3948.0,4002.8,3947.2,3983.8,68877,0.0,IF2003
2020-02-17,4000.4,4083.2,3996.0,4079.2,68545,0.0,IF2003
2020-02-18,4064.2,4075.0,4023.0,4046.2,58223,0.0,IF2003
2020-02-19,4049.2,4082.2,4039.2,4049.2,48570,0.0,IF2003
2020-02-20,4067.8,4158.8,4051.2,4138.4,90567,0.0,IF2003
2020-02-21,4130.2,4192.6,4130.0,4158.6,96644,0.0,IF2003
2020-02-24,4133.6,4152.0,4093.4,4120.0,102077,0.0,IF2003
2020-02-25,4093.0,4128.0,4025.8,4117.0,119749,0.0,IF2003
2020-02-26,4075.0,4124.0,4052.8,4076.0,117949,0.0,IF2003
2020-02-27,4089.0,4107.6,4070.2,4077.8,92617,0.0,IF2003
2020-02-28,3992.2,4027.0,3908.0,3925.8,126109,0.0,IF2003
2020-03-02,3967.6,4095.6,3965.2,4056.4,114169,0.0,IF2003
2020-03-03,4118.4,4147.6,4060.0,4072.4,106544,0.0,IF2003
2020-03-04,4074.0,4106.6,4055.2,4106.2,94519,0.0,IF2003
2020-03-05,4146.0,4211.6,4116.4,4191.8,112069,0.0,IF2003
2020-03-06,4161.4,4169.8,4120.4,4120.8,90386,0.0,IF2003
2020-03-09,4050.0,4052.0,3962.8,3977.8,108437,0.0,IF2003
2020-03-10,4010.0,4095.0,3949.6,4072.2,131800,0.0,IF2003
2020-03-11,4067.2,4078.0,4001.0,4001.4,101183,0.0,IF2003
2020-03-12,3956.0,3968.0,3896.2,3949.0,107443,0.0,IF2003
2020-03-13,3751.2,3931.0,3716.0,3894.2,133433,0.0,IF2003
2020-03-16,3872.6,3876.2,3691.0,3692.0,113253,0.0,IF2003
2020-03-17,3799.0,3808.0,3608.2,3682.0,131932,0.0,IF2003
2020-03-18,3697.2,3765.6,3596.8,3610.0,117815,0.0,IF2003
2020-03-19,3628.8,3654.4,3480.0,3584.0,90159,0.0,IF2003
2020-03-20,3623.8,3640.0,3548.0,3624.0,123068,0.0,IF2003
2020-03-23,3506.0,3565.2,3477.0,3508.6,118573,0.0,IF2006
2020-03-24,3590.0,3620.8,3527.0,3598.0,136783,0.0,IF2006
2020-03-25,3680.0,3715.0,3655.0,3687.2,127082,0.0,IF2006
2020-03-26,3660.0,3705.4,3653.8,3663.4,107586,0.0,IF2006
2020-03-27,3705.0,3745.0,3680.0,3680.2,123358,0.0,IF2006
2020-03-30,3642.0,3678.8,3617.4,3662.8,108469,0.0,IF2006
2020-03-31,3696.8,3705.2,3651.2,3652.0,102002,0.0,IF2006
2020-04-01,3661.0,3718.8,3641.0,3648.2,113390,0.0,IF2006
2020-04-02,3640.0,3728.0,3636.2,3726.8,115688,0.0,IF2006
2020-04-03,3708.2,3720.6,3675.0,3694.6,92865,0.0,IF2006
2020-04-07,3775.4,3795.4,3764.2,3775.6,93993,0.0,IF2006
2020-04-08,3770.0,3779.0,3749.4,3764.8,81781,0.0,IF2006
2020-04-09,3784.6,3791.0,3770.4,3779.6,74387,0.0,IF2006
2020-04-10,3782.4,3813.2,3743.8,3763.2,99222,0.0,IF2006
2020-04-13,3746.8,3762.0,3734.8,3745.0,65187,0.0,IF2006
2020-04-14,3770.2,3812.0,3759.0,3812.0,79296,0.0,IF2006
2020-04-15,3805.0,3820.2,3788.2,3789.4,67343,0.0,IF2006
2020-04-16,3779.2,3805.2,3775.0,3796.8,52172,0.0,IF2006
2020-04-17,3832.0,3861.0,3822.6,3850.4,24683,0.0,IF2006
2020-04-20,3804.8,3812.0,3785.8,3807.4,64035,0.0,IF2006
2020-04-21,3794.0,3799.0,3729.0,3762.4,83329,0.0,IF2006
2020-04-22,3740.0,3803.0,3740.0,3801.6,82359,0.0,IF2006
2020-04-23,3806.6,3814.4,3776.2,3788.8,72238,0.0,IF2006
2020-04-24,3780.8,3784.8,3760.4,3775.0,69684,0.0,IF2006
2020-04-27,3785.0,3826.4,3774.4,3795.2,74968,0.0,IF2006
2020-04-28,3808.6,3834.8,3743.6,3816.8,96935,0.0,IF2006
2020-04-29,3819.8,3849.8,3810.8,3838.4,70166,0.0,IF2006
2020-04-30,3855.0,3911.8,3855.0,3904.6,81655,0.0,IF2006
2020-05-06,3860.0,3924.8,3857.8,3916.4,71890,0.0,IF2006
2020-05-07,3917.8,3920.8,3893.4,3908.6,60946,0.0,IF2006
2020-05-08,3929.0,3972.8,3924.2,3949.0,75192,0.0,IF2006
2020-05-11,3966.0,3994.0,3940.0,3947.0,69113,0.0,IF2006
2020-05-12,3954.4,3966.8,3926.8,3948.0,67049,0.0,IF2006
2020-05-13,3937.2,3966.0,3922.4,3958.8,60476,0.0,IF2006
2020-05-14,3942.8,3944.6,3922.2,3928.0,44982,0.0,IF2006
2020-05-15,3901.4,3906.0,3861.0,3861.0,77917,0.0,IF2006
2020-05-18,3871.8,3910.0,3856.8,3881.4,87290,0.0,IF2006
2020-05-19,3918.0,3930.8,3902.4,3911.8,66784,0.0,IF2006
2020-05-20,3916.2,3917.8,3891.8,3898.6,63599,0.0,IF2006
2020-05-21,3908.0,3913.4,3868.6,3870.2,67235,0.0,IF2006
2020-05-22,3861.0,3866.0,3778.0,3783.0,92219,0.0,IF2006
2020-05-25,3794.0,3801.4,3768.6,3792.6,74088,0.0,IF2006
2020-05-26,3813.0,3832.0,3808.8,3828.8,65443,0.0,IF2006
2020-05-27,3824.0,3826.6,3798.0,3811.2,63082,0.0,IF2006
2020-05-28,3812.8,3855.8,3777.4,3815.8,100809,0.0,IF2006
2020-05-29,3795.4,3838.4,3790.6,3820.0,75609,0.0,IF2006
2020-06-01,3871.0,3948.6,3870.0,3938.8,85326,0.0,IF2006
2020-06-02,3940.0,3964.4,3931.0,3955.0,64896,0.0,IF2006
2020-06-03,3978.0,3997.8,3950.8,3951.0,73738,0.0,IF2006
2020-06-04,3970.0,3972.0,3941.4,3952.0,61208,0.0,IF2006
2020-06-05,3962.0,3979.8,3938.6,3979.0,64971,0.0,IF2006
2020-06-08,3995.0,4024.6,3982.6,3991.4,73774,0.0,IF2006
2020-06-09,3992.8,4026.0,3986.0,4014.8,74332,0.0,IF2006
2020-06-10,4020.0,4020.0,3999.0,4013.8,62926,0.0,IF2006
2020-06-11,4005.0,4024.0,3946.8,3965.0,88133,0.0,IF2006
2020-06-12,3925.2,4004.0,3920.0,3986.2,85018,0.0,IF2006
2020-06-15,3966.0,3987.6,3926.6,3929.4,81545,0.0,IF2006
2020-06-16,3980.0,4005.8,3974.2,4000.0,72249,0.0,IF2006
2020-06-17,3996.8,4009.0,3979.6,4007.0,55438,0.0,IF2006
2020-06-18,4000.0,4048.0,3991.8,4042.0,47873,0.0,IF2006
2020-06-19,3996.2,4070.6,3996.0,4046.8,88652,0.0,IF2006
2020-06-22,4052.8,4087.8,4039.0,4051.2,78166,0.0,IF2009
2020-06-23,4029.2,4078.2,4024.6,4074.0,78935,0.0,IF2009
2020-06-24,4089.0,4110.0,4080.2,4109.6,67490,0.0,IF2009
2020-06-29,4100.8,4108.6,4052.2,4078.0,73040,0.0,IF2009
2020-06-30,4099.8,4149.2,4099.0,4120.6,81335,0.0,IF2009
2020-07-01,4141.4,4233.6,4130.6,4218.8,103376,0.0,IF2009
2020-07-02,4220.0,4485.6,4215.6,4323.2,116273,0.0,IF2009
2020-07-03,4343.8,4413.8,4331.4,4407.0,113158,0.0,IF2009
2020-07-06,4460.0,4762.0,4458.8,4734.0,152936,0.0,IF2009
2020-07-07,4786.2,4818.0,4701.2,4712.2,144237,0.0,IF2009
2020-07-08,4741.0,4810.0,4695.8,4759.6,128823,0.0,IF2009
2020-07-09,4748.0,4846.8,4743.0,4835.8,128161,0.0,IF2009
2020-07-10,4798.6,4819.0,4724.2,4745.0,118038,0.0,IF2009
2020-07-13,4760.6,4887.6,4745.2,4838.0,120999,0.0,IF2009
2020-07-14,4825.0,4852.6,4716.6,4793.0,126167,0.0,IF2009
2020-07-15,4815.6,4844.8,4718.4,4736.2,117188,0.0,IF2009
2020-07-16,4742.0,4782.6,4485.0,4496.0,98371,0.0,IF2009
2020-07-17,4533.0,4587.8,4483.0,4526.4,128547,0.0,IF2009
2020-07-20,4576.8,4661.0,4522.0,4644.8,126817,0.0,IF2009
2020-07-21,4671.0,4685.4,4633.0,4657.4,100894,0.0,IF2009
2020-07-22,4657.8,4789.0,4645.4,4681.0,138215,0.0,IF2009
2020-07-23,4649.8,4719.4,4579.0,4688.6,149544,0.0,IF2009
2020-07-24,4656.2,4670.0,4435.0,4465.0,156303,0.0,IF2009
2020-07-27,4510.0,4544.0,4463.6,4497.0,112352,0.0,IF2009
2020-07-28,4544.8,4566.2,4496.6,4528.8,108155,0.0,IF2009
2020-07-29,4519.2,4676.8,4516.4,4672.4,132324,0.0,IF2009
2020-07-30,4673.0,4689.0,4631.2,4635.0,99456,0.0,IF2009
2020-07-31,4653.2,4745.6,4580.2,4659.6,149528,0.0,IF2009
2020-08-03,4728.2,4754.4,4697.0,4740.6,112875,0.0,IF2009
2020-08-04,4753.2,4783.0,4726.0,4756.6,109372,0.0,IF2009
2020-08-05,4742.6,4767.4,4673.2,4742.0,115606,0.0,IF2009
2020-08-06,4766.0,4772.8,4727.0,4732.0,131183,0.0,IF2009
2020-08-07,4707.2,4715.0,4601.0,4684.0,133870,0.0,IF2009
2020-08-10,4669.0,4741.0,4609.4,4700.0,117578,0.0,IF2009
2020-08-11,4719.0,4779.0,4639.2,4652.8,118017,0.0,IF2009
2020-08-12,4650.6,4661.8,4541.6,4626.8,124191,0.0,IF2009
2020-08-13,4645.6,4653.8,4595.8,4606.4,93849,0.0,IF2009
2020-08-14,4600.0,4718.0,4590.4,4717.4,112458,0.0,IF2009
2020-08-17,4735.0,4843.6,4718.8,4812.2,111121,0.0,IF2009
2020-08-18,4808.0,4829.0,4780.4,4803.6,76766,0.0,IF2009
2020-08-19,4803.6,4807.6,4724.8,4729.4,78970,0.0,IF2009
2020-08-20,4691.2,4717.8,4656.6,4682.8,50653,0.0,IF2009
2020-08-21,4691.6,4719.6,4650.6,4693.0,108473,0.0,IF2009
2020-08-24,4724.0,4747.0,4687.4,4711.0,103937,0.0,IF2009
2020-08-25,4728.0,4783.4,4708.4,4733.4,109513,0.0,IF2009
2020-08-26,4730.6,4762.0,4658.6,4674.0,121736,0.0,IF2009
2020-08-27,4690.0,4713.8,4653.8,4710.4,99231,0.0,IF2009
2020-08-28,4707.8,4848.8,4693.2,4843.6,132054,0.0,IF2009
2020-08-31,4865.2,4898.0,4778.0,4786.0,119025,0.0,IF2009
2020-09-01,4782.8,4828.8,4776.0,4826.0,94596,0.0,IF2009
2020-09-02,4843.2,4848.4,4761.4,4808.2,124238,0.0,IF2009
2020-09-03,4808.0,4855.0,4772.0,4798.6,121680,0.0,IF2009
2020-09-04,4740.0,4768.0,4708.0,4752.8,110454,0.0,IF2009
2020-09-07,4752.0,4778.2,4629.4,4645.6,123468,0.0,IF2009
2020-09-08,4668.8,4698.8,4635.2,4680.8,108113,0.0,IF2009
2020-09-09,4635.0,4639.8,4543.8,4577.2,129797,0.0,IF2009
2020-09-10,4615.8,4634.6,4561.0,4575.2,113035,0.0,IF2009
2020-09-11,4571.0,4625.4,4558.0,4612.6,97445,0.0,IF2009
2020-09-14,4636.0,4654.2,4613.0,4644.8,87341,0.0,IF2009
2020-09-15,4639.8,4687.0,4624.4,4677.6,94615,0.0,IF2009
2020-09-16,4673.4,4676.4,4628.8,4648.2,79033,0.0,IF2009
2020-09-17,4640.2,4664.6,4598.6,4625.6,61290,0.0,IF2009
2020-09-18,4609.8,4736.0,4604.0,4734.8,122641,0.0,IF2009
2020-09-21,4744.8,4752.6,4666.0,4673.6,92186,0.0,IF2012
2020-09-22,4656.6,4698.0,4591.8,4617.8,105241,0.0,IF2012
2020-09-23,4623.2,4646.0,4601.0,4621.2,78554,0.0,IF2012
2020-09-24,4601.6,4607.8,4526.0,4548.4,105376,0.0,IF2012
2020-09-25,4567.2,4587.6,4542.4,4563.4,84071,0.0,IF2012
2020-09-28,4580.8,4611.6,4558.6,4577.0,76978,0.0,IF2012
2020-09-29,4600.0,4618.8,4580.2,4586.2,78297,0.0,IF2012
2020-09-30,4607.2,4629.6,4536.8,4555.4,84333,0.0,IF2012
2020-10-09,4648.4,4697.2,4645.6,4660.4,72793,0.0,IF2012
2020-10-12,4690.0,4824.0,4689.8,4819.6,85310,0.0,IF2012
2020-10-13,4808.2,4845.2,4788.6,4832.2,69106,0.0,IF2012
2020-10-14,4823.2,4823.6,4793.2,4813.6,61885,0.0,IF2012
2020-10-15,4813.8,4836.0,4790.0,4802.6,51864,0.0,IF2012
2020-10-16,4806.2,4826.2,4763.0,4787.6,25192,0.0,IF2012
2020-10-19,4811.8,4843.4,4708.8,4731.6,99470,0.0,IF2012
2020-10-20,4728.4,4768.0,4720.2,4762.0,60583,0.0,IF2012
2020-10-21,4777.0,4780.2,4723.0,4769.6,71633,0.0,IF2012
2020-10-22,4750.0,4768.8,4696.0,4751.0,82988,0.0,IF2012
2020-10-23,4752.0,4779.6,4698.4,4711.0,87647,0.0,IF2012
2020-10-26,4680.0,4695.0,4621.0,4670.0,79087,0.0,IF2012
2020-10-27,4670.0,4690.0,4650.6,4680.6,62007,0.0,IF2012
2020-10-28,4680.6,4742.0,4665.2,4724.2,74786,0.0,IF2012
2020-10-29,4678.8,4791.8,4672.0,4770.4,90383,0.0,IF2012
2020-10-30,4769.8,4772.4,4668.8,4683.6,90118,0.0,IF2012
2020-11-02,4699.0,4735.8,4686.2,4711.0,75501,0.0,IF2012
2020-11-03,4738.0,4794.0,4727.2,4756.8,84064,0.0,IF2012
2020-11-04,4762.0,4825.0,4752.8,4799.2,82044,0.0,IF2012
2020-11-05,4875.0,4884.6,4825.6,4875.0,84655,0.0,IF2012
2020-11-06,4889.8,4891.0,4832.6,4879.8,77260,0.0,IF2012
2020-11-09,4940.0,5005.8,4926.8,4974.4,89857,0.0,IF2012
2020-11-10,4978.0,4982.4,4920.4,4950.0,74562,0.0,IF2012
2020-11-11,4933.6,4957.6,4902.6,4907.4,69248,0.0,IF2012
2020-11-12,4923.2,4928.6,4887.6,4902.6,64135,0.0,IF2012
2020-11-13,4880.0,4882.8,4812.8,4850.6,80957,0.0,IF2012
2020-11-16,4886.6,4915.2,4842.2,4904.6,62624,0.0,IF2012
2020-11-17,4894.6,4898.0,4861.8,4891.6,58191,0.0,IF2012
2020-11-18,4890.2,4916.6,4865.4,4885.6,53701,0.0,IF2012
2020-11-19,4873.4,4946.6,4870.0,4933.6,38248,0.0,IF2012
2020-11-20,4925.0,4943.4,4911.8,4937.2,69914,0.0,IF2012
2020-11-23,4951.8,5032.0,4931.2,4995.0,99728,0.0,IF2012
2020-11-24,4990.4,5005.2,4960.6,4971.8,74934,0.0,IF2012
2020-11-25,4992.0,5008.6,4908.0,4910.0,91506,0.0,IF2012
2020-11-26,4915.0,4923.2,4871.8,4914.0,82445,0.0,IF2012
2020-11-27,4921.0,4990.0,4907.4,4987.8,90841,0.0,IF2012
2020-11-30,4997.0,5066.4,4956.2,4961.2,115805,0.0,IF2012
2020-12-01,4974.0,5084.2,4966.4,5075.0,102523,0.0,IF2012
2020-12-02,5077.2,5095.8,5038.4,5064.4,93026,0.0,IF2012
2020-12-03,5063.0,5082.4,5035.2,5062.2,81593,0.0,IF2012
2020-12-04,5057.2,5081.0,5009.0,5072.4,86988,0.0,IF2012
2020-12-07,5071.0,5074.6,5006.4,5028.2,87680,0.0,IF2012
2020-12-08,5042.2,5052.4,5003.0,5013.8,77989,0.0,IF2012
2020-12-09,5029.0,5040.4,4943.6,4954.0,92734,0.0,IF2012
2020-12-10,4945.8,4967.6,4926.0,4943.8,78835,0.0,IF2012
2020-12-11,4969.0,4970.0,4850.2,4887.4,91770,0.0,IF2012
2020-12-14,4900.2,4936.0,4882.2,4931.8,68384,0.0,IF2012
2020-12-15,4923.6,4955.0,4898.6,4943.6,71476,0.0,IF2012
2020-12-16,4956.8,4964.4,4935.8,4955.0,60648,0.0,IF2012
2020-12-17,4955.0,5030.8,4946.6,5029.8,53927,0.0,IF2012
2020-12-18,5019.0,5028.8,4969.0,4993.0,68830,0.0,IF2012
2020-12-21,4988.8,5056.2,4958.2,5040.8,79009,0.0,IF2103
2020-12-22,5034.8,5048.6,4955.2,4965.0,79199,0.0,IF2103
2020-12-23,4977.8,5033.0,4971.4,5001.8,82773,0.0,IF2103
2020-12-24,5002.0,5024.0,4975.0,5002.6,72642,0.0,IF2103
2020-12-25,4981.6,5047.4,4973.6,5043.4,74189,0.0,IF2103
2020-12-28,5043.8,5095.0,5034.4,5064.2,76766,0.0,IF2103
2020-12-29,5075.0,5088.6,5042.0,5052.2,71388,0.0,IF2103
2020-12-30,5047.6,5119.0,5045.0,5115.8,75976,0.0,IF2103
2020-12-31,5129.8,5231.2,5123.0,5227.0,92827,0.0,IF2103
2021-01-04,5230.0,5298.8,5192.0,5260.0,84288,0.0,IF2103
2021-01-05,5250.0,5370.8,5238.8,5359.8,88203,0.0,IF2103
2021-01-06,5374.8,5443.4,5346.6,5408.4,94934,0.0,IF2103
2021-01-07,5426.8,5531.8,5410.4,5530.0,104541,0.0,IF2103
2021-01-08,5546.4,5563.6,5450.0,5505.4,104492,0.0,IF2103
2021-01-11,5515.0,5552.2,5407.2,5436.8,109814,0.0,IF2103
2021-01-12,5427.2,5597.0,5425.0,5596.8,100185,0.0,IF2103
2021-01-13,5598.0,5641.8,5539.0,5578.6,97993,0.0,IF2103
2021-01-14,5564.6,5569.0,5466.0,5478.4,72851,0.0,IF2103
2021-01-15,5470.4,5507.0,5386.0,5438.6,29622,0.0,IF2103
2021-01-18,5432.0,5545.6,5411.0,5508.0,88074,0.0,IF2103
2021-01-19,5524.0,5524.4,5413.4,5436.4,91256,0.0,IF2103
2021-01-20,5439.0,5497.0,5428.0,5462.6,94321,0.0,IF2103
2021-01-21,5490.0,5590.2,5481.0,5550.0,101530,0.0,IF2103
2021-01-22,5547.2,5560.0,5496.0,5544.8,91686,0.0,IF2103
2021-01-25,5542.4,5619.0,5514.0,5589.0,98937,0.0,IF2103
2021-01-26,5561.2,5563.6,5483.6,5497.6,88020,0.0,IF2103
2021-01-27,5510.0,5526.0,5450.6,5495.0,81017,0.0,IF2103
2021-01-28,5440.4,5448.2,5359.0,5376.0,93969,0.0,IF2103
2021-01-29,5406.8,5419.0,5276.6,5342.4,103281,0.0,IF2103
2021-02-01,5355.0,5408.6,5345.2,5406.0,78288,0.0,IF2103
2021-02-02,5418.2,5475.0,5409.0,5469.6,74266,0.0,IF2103
2021-02-03,5467.0,5507.6,5448.0,5473.8,74095,0.0,IF2103
2021-02-04,5447.8,5499.8,5408.4,5472.2,89954,0.0,IF2103
2021-02-05,5490.4,5536.6,5467.4,5473.8,87445,0.0,IF2103
2021-02-08,5503.8,5571.4,5480.4,5535.8,78561,0.0,IF2103
2021-02-09,5565.6,5675.6,5542.6,5671.4,74802,0.0,IF2103
2021-02-10,5691.0,5828.8,5680.6,5801.0,62540,0.0,IF2103
2021-02-18,5926.2,5928.8,5721.0,5747.2,44671,0.0,IF2103
2021-02-19,5724.2,5763.0,5666.0,5746.2,109943,0.0,IF2103
2021-02-22,5759.0,5761.0,5570.0,5578.0,133089,0.0,IF2103
2021-02-23,5554.6,5627.0,5536.0,5563.6,112716,0.0,IF2103
2021-02-24,5581.0,5593.8,5364.0,5419.6,147627,0.0,IF2103
2021-02-25,5476.6,5513.2,5427.0,5466.8,119545,0.0,IF2103
2021-02-26,5363.0,5408.8,5301.0,5315.0,134897,0.0,IF2103
2021-03-01,5359.2,5398.0,5337.4,5391.2,102131,0.0,IF2103
2021-03-02,5413.8,5423.6,5260.0,5310.0,131005,0.0,IF2103
2021-03-03,5299.4,5415.0,5295.2,5411.0,102174,0.0,IF2103
2021-03-04,5363.4,5373.0,5228.0,5268.6,126868,0.0,IF2103
2021-03-05,5200.0,5300.0,5156.8,5255.4,135023,0.0,IF2103
2021-03-08,5291.2,5316.2,5045.2,5049.6,143486,0.0,IF2103
2021-03-09,5063.0,5088.0,4923.0,4966.2,165628,0.0,IF2103
2021-03-10,5031.8,5057.2,4972.0,4981.0,129551,0.0,IF2103
2021-03-11,5012.4,5123.0,5006.6,5112.0,125658,0.0,IF2103
2021-03-12,5127.2,5131.6,5057.0,5120.0,115499,0.0,IF2103
2021-03-15,5100.0,5105.0,4973.6,5028.8,122174,0.0,IF2103
2021-03-16,5043.8,5079.0,5004.0,5053.2,107522,0.0,IF2103
2021-03-17,5041.0,5112.0,4997.0,5074.2,108935,0.0,IF2103
2021-03-18,5098.0,5150.0,5097.2,5134.8,78755,0.0,IF2103
2021-03-19,5072.0,5088.6,4997.2,5006.0,37518,0.0,IF2103
2021-03-22,4950.0,5017.8,4924.4,5000.6,99348,0.0,IF2106
2021-03-23,5010.0,5020.0,4915.0,4977.4,107857,0.0,IF2106
2021-03-24,4964.6,5006.4,4895.0,4917.4,112901,0.0,IF2106
2021-03-25,4909.8,4939.6,4872.6,4916.6,102740,0.0,IF2106
2021-03-26,4941.0,5045.8,4941.0,5016.4,114974,0.0,IF2106
2021-03-29,5026.4,5054.8,4986.0,5012.0,97009,0.0,IF2106
2021-03-30,5015.8,5073.8,5002.2,5052.0,91839,0.0,IF2106
2021-03-31,5043.8,5046.8,4971.2,5017.2,93216,0.0,IF2106
2021-04-01,5035.6,5102.0,5026.2,5093.6,93055,0.0,IF2106
2021-04-02,5106.2,5146.6,5087.0,5140.8,89971,0.0,IF2106
2021-04-06,5150.0,5160.2,5090.0,5101.0,85118,0.0,IF2106
2021-04-07,5111.0,5117.8,5035.6,5068.0,86396,0.0,IF2106
2021-04-08,5050.0,5103.0,5028.4,5087.8,88682,0.0,IF2106
2021-04-09,5075.0,5077.0,5004.6,5021.6,88322,0.0,IF2106
2021-04-12,5026.0,5040.6,4936.6,4952.2,99659,0.0,IF2106
2021-04-13,4966.2,4993.0,4930.0,4950.6,93314,0.0,IF2106
2021-04-14,4958.4,4995.0,4949.2,4976.8,81650,0.0,IF2106
2021-04-15,4968.2,4970.0,4896.4,4954.0,64765,0.0,IF2106
2021-04-16,4933.0,4952.0,4883.6,4938.4,93908,0.0,IF2106
2021-04-19,4932.0,5082.0,4906.8,5072.8,113451,0.0,IF2106
2021-04-20,5050.0,5102.2,5045.0,5063.8,86996,0.0,IF2106
2021-04-21,5040.0,5089.0,5026.0,5068.0,84536,0.0,IF2106
2021-04-22,5095.0,5099.2,5039.2,5057.2,86313,0.0,IF2106
2021-04-23,5070.0,5128.8,5056.2,5119.4,96021,0.0,IF2106
2021-04-26,5140.0,5172.2,5037.2,5042.0,109495,0.0,IF2106
2021-04-27,5064.0,5075.8,5027.0,5059.2,81161,0.0,IF2106
2021-04-28,5036.6,5105.6,5024.4,5103.6,90053,0.0,IF2106
2021-04-29,5120.2,5165.6,5097.0,5157.6,93771,0.0,IF2106
2021-04-30,5145.0,5157.6,5072.0,5106.8,93867,0.0,IF2106
2021-05-06,5102.0,5131.8,5020.6,5046.0,100033,0.0,IF2106
2021-05-07,5064.0,5084.6,4978.0,4981.6,95341,0.0,IF2106
2021-05-10,4998.0,5012.2,4936.6,4988.6,88572,0.0,IF2106
2021-05-11,4956.2,5034.4,4916.4,5017.6,93994,0.0,IF2106
2021-05-12,5004.6,5052.0,4982.4,5045.6,82142,0.0,IF2106
2021-05-13,5000.0,5018.4,4961.6,4992.8,88074,0.0,IF2106
2021-05-14,5008.8,5122.2,4981.0,5121.4,99360,0.0,IF2106
2021-05-17,5118.0,5213.2,5116.0,5186.2,86308,0.0,IF2106
2021-05-18,5200.8,5214.8,5166.0,5186.8,65718,0.0,IF2106
2021-05-19,5172.4,5195.0,5148.8,5173.0,57313,0.0,IF2106
2021-05-20,5174.0,5201.2,5144.4,5183.8,46279,0.0,IF2106
2021-05-21,5190.0,5209.6,5093.6,5106.4,119574,0.0,IF2106
2021-05-24,5118.6,5135.6,5066.2,5135.2,96425,0.0,IF2106
2021-05-25,5145.4,5331.0,5140.2,5315.8,134315,0.0,IF2106
2021-05-26,5320.6,5343.6,5301.2,5315.8,90262,0.0,IF2106
2021-05-27,5307.2,5382.4,5279.8,5333.0,108424,0.0,IF2106
2021-05-28,5331.6,5358.6,5281.4,5314.0,108613,0.0,IF2106
2021-05-31,5310.0,5325.0,5270.4,5319.8,85946,0.0,IF2106
2021-06-01,5311.0,5331.8,5251.2,5323.0,107218,0.0,IF2106
2021-06-02,5332.8,5337.8,5248.2,5280.8,106742,0.0,IF2106
2021-06-03,5281.0,5299.6,5231.8,5233.2,104540,0.0,IF2106
2021-06-04,5220.0,5332.6,5206.4,5269.2,131409,0.0,IF2106
2021-06-07,5273.0,5277.8,5224.0,5263.8,81103,0.0,IF2106
2021-06-08,5262.0,5318.2,5185.8,5219.8,116983,0.0,IF2106
2021-06-09,5212.2,5244.4,5204.0,5230.6,84190,0.0,IF2106
2021-06-10,5230.0,5302.0,5221.2,5268.6,111800,0.0,IF2106
2021-06-11,5275.4,5285.0,5211.2,5216.2,95326,0.0,IF2106
2021-06-15,5218.4,5230.0,5128.2,5157.2,94147,0.0,IF2106
2021-06-16,5160.0,5162.4,5067.0,5081.0,85740,0.0,IF2106
2021-06-17,5075.0,5119.0,5074.6,5093.0,61557,0.0,IF2106
2021-06-18,5097.8,5131.2,5064.6,5094.6,30137,0.0,IF2106
2021-06-21,5060.0,5096.8,5022.2,5062.2,93196,0.0,IF2109
